CROWN_FIRE_SPOTTING_PERCENT_MIN,CROWN_FIRE_SPOTTING_PERCENT_MAX,ENABLE_SURFACE_FIRE_SPOTTING,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MIN,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MAX,CRITICAL_SPOTTING_FIRELINE_INTENSITY,SPOTTING_DISTRIBUTION_TYPE,MEAN_SPOTTING_DIST_MIN,MEAN_SPOTTING_DIST_MAX,NORMALIZED_SPOTTING_DIST_VARIANCE_MIN,NORMALIZED_SPOTTING_DIST_VARIANCE_MAX,SPOT_WS_EXP_LO,SPOT_WS_EXP_HI,SPOT_FLIN_EXP_LO,SPOT_FLIN_EXP_HI,NEMBERS_MIN,NEMBERS_MAX_LO,NEMBERS_MAX_HI,PIGN_MIN,PIGN_MAX,INPUT_DIR,WIND_SPEED,WIND_DIRECTION,CROWN_FIRE_MODEL,CC,CBH,CBD,CH,Run Number
0.6,0.7,.TRUE.,0.3,0.5,2174.0,'LOGNORMAL',93.0,192.0,2.0,3.0,0.5,0.6,0.2,0.4,2,2,2,43.0,47.0,inputs,5.0,-53.8,0,-0.07,1.73,-0.04,3.83,445
0.2,0.8,.TRUE.,0.4,0.4,1372.0,'LOGNORMAL',65.0,152.0,1.0,2.0,0.4,0.6,0.1,0.5,1,1,2,19.0,34.0,inputs-1000M,4.0,187.3,1,0.02,-4.18,0.06,5.19,446
0.4,0.4,.TRUE.,0.2,0.2,1692.0,'LOGNORMAL',24.0,116.0,2.0,3.0,0.6,0.7,0.4,0.6,1,1,1,8.0,10.0,inputs,5.8,43.3,0,0.06,1.51,0.05,6.19,447
0.1,0.6,.TRUE.,0.3,0.4,1121.0,'LOGNORMAL',95.0,156.0,1.0,2.0,0.2,0.4,0.4,0.6,1,1,1,77.0,92.0,inputs-1000M,1.7,-304.8,1,-0.09,-1.95,-0.07,2.49,448
0.2,0.7,.TRUE.,0.2,0.5,520.0,'LOGNORMAL',64.0,156.0,1.0,2.0,0.4,0.5,0.4,0.7,2,2,2,33.0,80.0,inputs-500M,12.8,-17.1,1,0.07,-3.26,-5.12,0.02,449
0.2,0.4,.TRUE.,0.2,0.6,164.0,'LOGNORMAL',75.0,119.0,1.0,3.0,0.6,0.7,0.5,0.5,2,2,2,14.0,51.0,inputs-1000M,9.3,-147.0,0,0.06,1.08,-0.08,0.99,450
0.3,0.4,.TRUE.,0.4,0.5,924.0,'LOGNORMAL',76.0,197.0,1.0,3.0,0.2,0.5,0.3,0.3,1,1,1,16.0,72.0,inputs-500M,14.6,130.2,1,0.0,-3.2,-0.02,6.17,451
0.2,0.4,.TRUE.,0.4,0.5,1524.0,'LOGNORMAL',105.0,108.0,2.0,3.0,0.6,0.7,0.3,0.4,1,1,2,63.0,79.0,inputs-500M,3.7,-319.6,1,0.09,-3.99,-0.1,3.04,452
0.6,0.7,.TRUE.,0.5,0.5,2150.0,'LOGNORMAL',131.0,184.0,2.0,2.0,0.5,0.6,0.4,0.5,2,2,2,14.0,30.0,inputs-1000M,19.9,-129.6,0,0.03,-3.03,-1.0,-0.05,453
0.3,0.6,.TRUE.,0.1,0.3,2426.0,'LOGNORMAL',92.0,99.0,1.0,2.0,0.1,0.3,0.5,0.6,1,1,2,70.0,71.0,inputs-1000M,6.7,74.0,1,0.1,0.67,0.06,1.18,454
0.1,0.8,.TRUE.,0.4,0.5,2527.0,'LOGNORMAL',88.0,168.0,2.0,2.0,0.2,0.6,0.5,0.6,2,2,2,8.0,22.0,inputs-500M,5.5,68.8,0,-0.09,0.34,-4.4,-0.07,455
0.2,0.5,.TRUE.,0.1,0.2,2179.0,'LOGNORMAL',165.0,177.0,1.0,3.0,0.1,0.2,0.6,0.6,1,1,1,2.0,7.0,inputs-1000M,17.4,93.6,0,0.08,3.37,-0.01,4.62,456
0.3,0.8,.TRUE.,0.1,0.5,1734.0,'LOGNORMAL',29.0,51.0,1.0,3.0,0.3,0.6,0.3,0.6,1,1,2,14.0,64.0,inputs,17.6,42.3,0,-0.1,2.79,-4.09,0.06,457
0.2,0.6,.TRUE.,0.6,0.7,2512.0,'LOGNORMAL',163.0,166.0,2.0,3.0,0.2,0.5,0.2,0.3,1,1,2,12.0,15.0,inputs,18.3,-322.3,0,0.06,-3.96,0.01,2.9,458
0.4,0.7,.TRUE.,0.6,0.7,1801.0,'LOGNORMAL',16.0,145.0,2.0,2.0,0.1,0.2,0.1,0.3,1,1,1,18.0,42.0,inputs-1000M,15.5,326.1,1,-0.01,4.53,-4.51,-0.03,459
0.5,0.8,.TRUE.,0.7,0.7,2678.0,'LOGNORMAL',33.0,65.0,2.0,3.0,0.4,0.7,0.2,0.7,1,1,1,9.0,64.0,inputs,7.9,-227.1,1,0.04,1.77,-0.0,1.98,460
0.1,0.2,.TRUE.,0.2,0.4,53.0,'LOGNORMAL',148.0,194.0,2.0,3.0,0.3,0.5,0.1,0.4,1,1,1,84.0,88.0,inputs-500M,8.9,65.4,0,-0.03,-2.47,0.06,0.51,461
0.2,0.5,.TRUE.,0.1,0.7,1278.0,'LOGNORMAL',50.0,96.0,1.0,2.0,0.3,0.5,0.2,0.6,1,1,2,49.0,80.0,inputs,3.0,350.1,0,0.05,0.76,-0.08,3.27,462
0.3,0.8,.TRUE.,0.3,0.5,756.0,'LOGNORMAL',74.0,122.0,2.0,3.0,0.2,0.6,0.1,0.1,2,2,2,52.0,72.0,inputs,7.5,10.7,0,-0.04,0.41,-2.27,0.05,463
0.1,0.2,.TRUE.,0.1,0.7,2782.0,'LOGNORMAL',14.0,34.0,1.0,3.0,0.3,0.4,0.5,0.6,1,1,2,48.0,93.0,inputs,17.8,-42.2,1,0.05,-3.67,-0.09,3.42,464
0.3,0.5,.TRUE.,0.2,0.2,319.0,'LOGNORMAL',44.0,188.0,1.0,2.0,0.3,0.4,0.6,0.7,1,1,2,19.0,59.0,inputs,14.9,-105.0,0,-0.06,4.55,-1.93,-0.04,465
0.2,0.4,.TRUE.,0.2,0.3,2770.0,'LOGNORMAL',53.0,107.0,2.0,3.0,0.2,0.4,0.1,0.1,1,1,2,58.0,59.0,inputs-1000M,14.2,329.1,0,0.02,2.11,0.09,1.21,466
0.6,0.6,.TRUE.,0.1,0.5,682.0,'LOGNORMAL',104.0,115.0,1.0,2.0,0.2,0.5,0.5,0.7,1,1,1,30.0,52.0,inputs-500M,16.1,268.6,0,0.05,-3.03,0.09,6.3,467
0.2,0.2,.TRUE.,0.3,0.5,1628.0,'LOGNORMAL',64.0,72.0,1.0,2.0,0.1,0.6,0.2,0.3,1,1,2,29.0,75.0,inputs-500M,13.0,-20.4,1,0.03,2.91,0.04,3.86,468
0.3,0.8,.TRUE.,0.3,0.6,575.0,'LOGNORMAL',94.0,158.0,1.0,2.0,0.4,0.6,0.5,0.5,1,1,1,50.0,69.0,inputs-1000M,5.5,96.5,1,0.09,-4.91,-4.74,-0.02,469
0.2,0.7,.TRUE.,0.3,0.6,428.0,'LOGNORMAL',120.0,130.0,2.0,3.0,0.6,0.7,0.1,0.7,1,1,2,12.0,61.0,inputs-1000M,1.4,-287.6,1,0.06,2.08,-5.71,-0.05,470
0.2,0.2,.TRUE.,0.3,0.4,2530.0,'LOGNORMAL',157.0,172.0,2.0,2.0,0.1,0.1,0.2,0.7,2,2,2,2.0,75.0,inputs-1000M,6.2,148.0,0,-0.07,0.03,-3.46,-0.05,471
0.3,0.6,.TRUE.,0.1,0.2,2080.0,'LOGNORMAL',73.0,116.0,2.0,3.0,0.4,0.5,0.3,0.4,1,1,1,28.0,55.0,inputs-1000M,16.9,-145.8,0,0.08,-4.97,-0.04,6.61,472
0.7,0.8,.TRUE.,0.4,0.7,837.0,'LOGNORMAL',64.0,181.0,2.0,3.0,0.6,0.6,0.1,0.4,1,1,2,56.0,88.0,inputs,13.5,-118.3,1,-0.08,-3.79,0.06,3.33,473
0.3,0.5,.TRUE.,0.3,0.3,1190.0,'LOGNORMAL',16.0,58.0,1.0,3.0,0.5,0.6,0.2,0.6,1,1,2,74.0,91.0,inputs,13.1,16.8,1,-0.01,-2.35,-0.07,4.11,474
0.4,0.8,.TRUE.,0.4,0.4,2390.0,'LOGNORMAL',52.0,157.0,2.0,3.0,0.1,0.5,0.1,0.6,1,1,1,55.0,79.0,inputs-500M,12.7,-262.6,1,-0.06,2.66,-0.07,1.46,475
0.4,0.8,.TRUE.,0.5,0.7,396.0,'LOGNORMAL',168.0,169.0,1.0,2.0,0.4,0.7,0.4,0.6,1,1,2,19.0,60.0,inputs-1000M,13.4,-312.3,1,-0.0,0.52,0.08,4.16,476
0.4,0.5,.TRUE.,0.4,0.6,1096.0,'LOGNORMAL',145.0,166.0,1.0,3.0,0.3,0.5,0.2,0.4,1,1,1,30.0,32.0,inputs-1000M,18.7,114.2,0,-0.02,4.41,-5.21,-0.06,477
0.5,0.6,.TRUE.,0.3,0.7,1046.0,'LOGNORMAL',31.0,113.0,1.0,3.0,0.3,0.5,0.2,0.5,1,1,2,3.0,24.0,inputs-500M,10.1,-291.3,1,0.02,-1.69,0.09,5.59,478
0.3,0.7,.TRUE.,0.3,0.6,962.0,'LOGNORMAL',72.0,182.0,2.0,2.0,0.5,0.7,0.2,0.4,1,1,1,76.0,86.0,inputs,7.1,-284.3,0,-0.05,-3.27,0.02,6.8,479
0.4,0.7,.TRUE.,0.2,0.3,1177.0,'LOGNORMAL',14.0,44.0,1.0,3.0,0.6,0.7,0.2,0.4,2,2,2,32.0,79.0,inputs-500M,12.2,79.3,0,0.01,1.82,-3.67,-0.05,480
0.1,0.2,.TRUE.,0.2,0.4,2636.0,'LOGNORMAL',59.0,153.0,1.0,2.0,0.5,0.6,0.5,0.5,1,1,2,86.0,93.0,inputs-500M,12.5,-272.8,1,0.05,-4.31,-5.26,0.07,481
0.3,0.4,.TRUE.,0.4,0.7,1773.0,'LOGNORMAL',65.0,174.0,2.0,2.0,0.3,0.7,0.4,0.5,1,1,2,5.0,71.0,inputs,18.4,258.5,0,0.09,1.84,0.07,5.11,482
0.4,0.6,.TRUE.,0.1,0.6,517.0,'LOGNORMAL',18.0,193.0,1.0,2.0,0.1,0.3,0.3,0.6,1,1,1,11.0,50.0,inputs,12.2,-321.5,0,0.07,-4.35,-3.22,-0.0,483
0.4,0.6,.TRUE.,0.2,0.4,1828.0,'LOGNORMAL',100.0,111.0,2.0,3.0,0.2,0.5,0.6,0.6,2,2,2,26.0,75.0,inputs-500M,13.2,203.5,1,0.02,-2.18,-0.08,5.88,484
0.4,0.5,.TRUE.,0.4,0.6,1858.0,'LOGNORMAL',15.0,143.0,1.0,2.0,0.5,0.6,0.4,0.6,1,1,1,6.0,63.0,inputs-1000M,20.0,244.2,0,0.04,-2.86,0.09,0.45,485
0.4,0.8,.TRUE.,0.2,0.7,1143.0,'LOGNORMAL',2.0,12.0,1.0,3.0,0.3,0.5,0.4,0.6,1,1,2,9.0,53.0,inputs-500M,12.9,208.7,0,0.07,4.82,-5.19,0.03,486
0.3,0.5,.TRUE.,0.1,0.2,2609.0,'LOGNORMAL',100.0,141.0,1.0,2.0,0.1,0.2,0.4,0.7,1,1,1,56.0,67.0,inputs-1000M,0.1,-141.2,0,-0.09,-1.13,-4.13,-0.05,487
0.2,0.5,.TRUE.,0.3,0.5,993.0,'LOGNORMAL',89.0,143.0,2.0,3.0,0.3,0.7,0.4,0.5,2,2,2,27.0,80.0,inputs-500M,17.3,-332.2,1,-0.09,1.67,0.06,5.2,488
0.5,0.7,.TRUE.,0.3,0.4,2488.0,'LOGNORMAL',114.0,133.0,1.0,3.0,0.5,0.6,0.1,0.6,1,1,2,4.0,13.0,inputs-500M,3.0,-0.4,0,0.05,-0.59,-6.2,-0.06,489
0.3,0.4,.TRUE.,0.2,0.4,470.0,'LOGNORMAL',87.0,128.0,1.0,3.0,0.2,0.6,0.5,0.7,1,1,2,52.0,76.0,inputs,18.6,145.4,1,-0.06,-1.56,0.02,6.0,490
0.5,0.5,.TRUE.,0.2,0.2,2309.0,'LOGNORMAL',27.0,114.0,1.0,2.0,0.5,0.6,0.2,0.7,1,1,1,36.0,65.0,inputs-1000M,8.4,-13.3,0,-0.0,-0.07,-0.04,0.28,491
0.4,0.7,.TRUE.,0.2,0.7,94.0,'LOGNORMAL',53.0,196.0,1.0,3.0,0.2,0.2,0.3,0.5,2,2,2,62.0,100.0,inputs-500M,8.9,-76.2,0,0.09,-4.94,0.09,2.14,492
0.3,0.8,.TRUE.,0.1,0.2,2704.0,'LOGNORMAL',41.0,92.0,2.0,3.0,0.3,0.4,0.1,0.4,1,1,1,92.0,93.0,inputs-500M,19.8,198.0,0,0.04,3.28,-0.02,6.28,493
0.2,0.6,.TRUE.,0.3,0.4,2917.0,'LOGNORMAL',125.0,169.0,1.0,2.0,0.1,0.3,0.3,0.5,1,1,2,8.0,34.0,inputs,15.2,202.5,0,0.07,-2.79,-0.03,5.6,494
0.3,0.3,.TRUE.,0.5,0.6,760.0,'LOGNORMAL',120.0,140.0,2.0,3.0,0.6,0.7,0.3,0.5,1,1,2,16.0,99.0,inputs-500M,16.3,52.8,1,0.05,-2.23,-0.61,0.07,495
0.2,0.8,.TRUE.,0.3,0.6,572.0,'LOGNORMAL',17.0,132.0,2.0,2.0,0.5,0.6,0.2,0.3,1,1,1,55.0,59.0,inputs,4.5,227.9,0,-0.06,0.3,-4.53,-0.08,496
0.2,0.3,.TRUE.,0.5,0.6,1520.0,'LOGNORMAL',85.0,104.0,1.0,2.0,0.4,0.5,0.4,0.5,1,1,1,63.0,81.0,inputs,3.1,-134.5,0,-0.03,4.04,-3.72,0.03,497
0.2,0.3,.TRUE.,0.4,0.5,558.0,'LOGNORMAL',20.0,107.0,1.0,3.0,0.4,0.7,0.1,0.2,1,1,2,21.0,37.0,inputs,12.2,-166.1,1,-0.04,-4.75,-1.52,0.05,498
0.6,0.6,.TRUE.,0.2,0.6,2391.0,'LOGNORMAL',122.0,163.0,1.0,3.0,0.3,0.5,0.4,0.5,1,1,1,46.0,58.0,inputs-1000M,10.3,-244.9,1,-0.0,0.05,-0.46,0.06,499
0.1,0.5,.TRUE.,0.3,0.6,491.0,'LOGNORMAL',32.0,175.0,1.0,2.0,0.5,0.6,0.1,0.1,2,2,2,46.0,61.0,inputs-1000M,4.8,153.2,0,-0.08,-2.2,-0.83,-0.08,500
0.1,0.4,.TRUE.,0.4,0.7,2837.0,'LOGNORMAL',31.0,199.0,1.0,2.0,0.4,0.7,0.1,0.7,2,2,2,38.0,41.0,inputs-1000M,4.2,319.2,0,-0.07,-1.6,-6.49,0.03,501
0.5,0.8,.TRUE.,0.2,0.6,2936.0,'LOGNORMAL',74.0,160.0,2.0,2.0,0.3,0.6,0.3,0.4,1,1,2,36.0,66.0,inputs-1000M,11.8,-193.6,1,-0.02,-1.87,-0.03,6.92,502
0.6,0.6,.TRUE.,0.4,0.5,547.0,'LOGNORMAL',11.0,105.0,2.0,2.0,0.2,0.5,0.4,0.6,2,2,2,41.0,85.0,inputs,18.8,316.6,1,-0.01,3.57,-0.08,1.87,503
0.6,0.7,.TRUE.,0.4,0.6,2845.0,'LOGNORMAL',36.0,134.0,2.0,3.0,0.1,0.2,0.1,0.6,2,2,2,12.0,34.0,inputs,12.1,-268.2,0,-0.02,-0.92,-4.05,-0.1,504
0.2,0.6,.TRUE.,0.4,0.6,32.0,'LOGNORMAL',3.0,75.0,2.0,2.0,0.3,0.6,0.2,0.4,1,1,2,36.0,70.0,inputs-1000M,16.5,-119.5,0,0.01,1.64,-1.15,0.02,505
0.4,0.7,.TRUE.,0.4,0.7,1184.0,'LOGNORMAL',143.0,171.0,2.0,2.0,0.5,0.5,0.5,0.6,1,1,2,14.0,70.0,inputs-500M,6.4,332.0,0,-0.08,1.32,0.0,5.3,506
0.3,0.8,.TRUE.,0.2,0.5,2971.0,'LOGNORMAL',56.0,182.0,1.0,2.0,0.2,0.6,0.1,0.2,2,2,2,33.0,52.0,inputs-1000M,6.2,-64.6,0,-0.01,-0.37,-3.84,0.1,507
0.5,0.8,.TRUE.,0.2,0.2,1196.0,'LOGNORMAL',34.0,181.0,1.0,2.0,0.3,0.4,0.2,0.4,2,2,2,5.0,86.0,inputs-500M,19.6,142.8,1,0.05,3.56,0.07,0.8,508
0.4,0.7,.TRUE.,0.3,0.3,2209.0,'LOGNORMAL',72.0,173.0,2.0,2.0,0.4,0.6,0.2,0.3,2,2,2,39.0,64.0,inputs-500M,3.9,157.3,0,0.07,2.71,-2.76,-0.1,509
0.4,0.6,.TRUE.,0.4,0.5,1363.0,'LOGNORMAL',67.0,199.0,1.0,2.0,0.3,0.7,0.1,0.6,1,1,1,44.0,77.0,inputs,11.2,12.7,1,-0.09,0.37,-3.99,-0.02,510
0.2,0.8,.TRUE.,0.3,0.6,1552.0,'LOGNORMAL',9.0,92.0,2.0,3.0,0.4,0.5,0.2,0.3,2,2,2,64.0,68.0,inputs-500M,11.4,-258.6,1,-0.07,-0.2,-6.65,0.09,511
0.5,0.7,.TRUE.,0.4,0.5,2800.0,'LOGNORMAL',59.0,138.0,2.0,3.0,0.2,0.5,0.4,0.6,2,2,2,1.0,66.0,inputs-1000M,9.0,-2.0,1,-0.06,0.78,0.05,0.48,512
0.1,0.7,.TRUE.,0.2,0.3,2037.0,'LOGNORMAL',10.0,178.0,1.0,2.0,0.4,0.4,0.3,0.7,1,1,2,61.0,79.0,inputs-500M,0.1,330.3,0,-0.03,3.37,-0.08,1.68,513
0.2,0.7,.TRUE.,0.3,0.7,293.0,'LOGNORMAL',66.0,121.0,1.0,2.0,0.2,0.5,0.3,0.3,1,1,1,45.0,77.0,inputs-500M,18.4,207.8,0,-0.04,3.22,-0.04,4.6,514
0.4,0.8,.TRUE.,0.4,0.7,441.0,'LOGNORMAL',115.0,181.0,1.0,3.0,0.2,0.7,0.2,0.4,1,1,2,25.0,51.0,inputs-1000M,6.8,-140.2,1,-0.04,-2.01,-0.09,3.64,515
0.6,0.8,.TRUE.,0.4,0.4,1981.0,'LOGNORMAL',23.0,198.0,1.0,3.0,0.5,0.7,0.3,0.3,1,1,2,7.0,66.0,inputs-500M,4.3,-120.2,1,-0.06,-0.49,-5.8,0.09,516
0.5,0.6,.TRUE.,0.3,0.3,4.0,'LOGNORMAL',94.0,120.0,2.0,3.0,0.1,0.3,0.4,0.7,2,2,2,6.0,99.0,inputs,18.0,275.3,1,-0.02,1.2,-1.29,-0.03,517
0.2,0.5,.TRUE.,0.5,0.6,49.0,'LOGNORMAL',36.0,160.0,1.0,2.0,0.2,0.7,0.4,0.6,1,1,2,48.0,57.0,inputs-1000M,3.0,39.8,1,0.03,-2.68,-4.63,0.0,518
0.7,0.7,.TRUE.,0.3,0.5,1152.0,'LOGNORMAL',9.0,54.0,2.0,3.0,0.3,0.6,0.4,0.5,2,2,2,4.0,98.0,inputs,16.2,304.4,1,-0.06,4.3,-5.48,-0.03,519
0.2,0.5,.TRUE.,0.2,0.2,708.0,'LOGNORMAL',43.0,84.0,2.0,2.0,0.4,0.5,0.1,0.7,1,1,2,48.0,74.0,inputs,17.7,-80.3,1,-0.02,2.4,0.07,1.6,520
0.2,0.6,.TRUE.,0.3,0.7,929.0,'LOGNORMAL',88.0,192.0,1.0,2.0,0.1,0.6,0.3,0.5,2,2,2,77.0,95.0,inputs-1000M,8.1,-213.3,1,0.05,-3.89,0.06,1.63,521
0.5,0.6,.TRUE.,0.2,0.3,2109.0,'LOGNORMAL',8.0,98.0,1.0,2.0,0.4,0.6,0.2,0.5,1,1,2,54.0,60.0,inputs,18.9,-207.7,0,0.06,-3.86,-0.05,1.15,522
0.3,0.5,.TRUE.,0.5,0.6,1145.0,'LOGNORMAL',102.0,131.0,2.0,2.0,0.6,0.6,0.3,0.4,1,1,2,19.0,70.0,inputs-1000M,2.0,117.6,1,0.07,-4.59,-3.92,-0.04,523
0.2,0.3,.TRUE.,0.1,0.7,159.0,'LOGNORMAL',70.0,99.0,1.0,3.0,0.3,0.4,0.4,0.6,1,1,1,38.0,68.0,inputs-500M,13.5,241.4,0,-0.04,-2.31,-0.04,5.78,524
0.6,0.7,.TRUE.,0.2,0.6,106.0,'LOGNORMAL',30.0,81.0,2.0,3.0,0.2,0.3,0.3,0.5,1,1,2,53.0,62.0,inputs-1000M,17.3,-61.4,0,0.09,-4.23,-5.99,0.03,525
0.1,0.4,.TRUE.,0.1,0.7,2978.0,'LOGNORMAL',138.0,164.0,1.0,2.0,0.4,0.6,0.5,0.6,1,1,2,60.0,98.0,inputs,11.7,346.6,0,0.0,4.67,-4.16,0.02,526
0.4,0.4,.TRUE.,0.2,0.3,2590.0,'LOGNORMAL',8.0,22.0,1.0,3.0,0.3,0.4,0.6,0.7,1,1,2,54.0,92.0,inputs,8.4,295.3,0,-0.06,-1.73,-0.07,5.84,527
0.3,0.6,.TRUE.,0.4,0.5,1460.0,'LOGNORMAL',15.0,69.0,2.0,3.0,0.4,0.6,0.3,0.3,2,2,2,43.0,54.0,inputs-500M,19.3,233.0,0,-0.07,-4.02,0.07,6.66,528
0.3,0.4,.TRUE.,0.2,0.4,1789.0,'LOGNORMAL',82.0,139.0,1.0,3.0,0.1,0.4,0.2,0.3,1,1,1,39.0,45.0,inputs,13.3,-335.1,0,0.0,0.85,0.04,6.51,529
0.5,0.7,.TRUE.,0.2,0.6,2230.0,'LOGNORMAL',89.0,157.0,2.0,3.0,0.2,0.3,0.5,0.5,1,1,2,18.0,40.0,inputs-500M,17.7,-330.2,1,0.01,-4.79,-0.03,5.03,530
0.2,0.3,.TRUE.,0.3,0.4,1961.0,'LOGNORMAL',30.0,46.0,2.0,2.0,0.6,0.7,0.3,0.6,1,1,2,22.0,91.0,inputs,19.5,281.8,0,-0.01,-0.14,-4.37,0.01,531
0.1,0.6,.TRUE.,0.3,0.5,1644.0,'LOGNORMAL',178.0,191.0,2.0,3.0,0.3,0.5,0.4,0.6,1,1,2,58.0,72.0,inputs-500M,16.3,-325.6,0,-0.0,-0.85,-1.5,-0.09,532
0.2,0.3,.TRUE.,0.2,0.6,1477.0,'LOGNORMAL',73.0,85.0,1.0,2.0,0.4,0.5,0.1,0.3,1,1,2,2.0,68.0,inputs,19.4,178.5,0,-0.06,-0.24,-0.07,5.75,533
0.3,0.5,.TRUE.,0.3,0.5,1643.0,'LOGNORMAL',54.0,128.0,2.0,3.0,0.3,0.5,0.1,0.3,1,1,2,65.0,73.0,inputs-500M,3.6,309.7,0,0.09,3.67,-0.06,5.08,534
0.5,0.8,.TRUE.,0.4,0.5,622.0,'LOGNORMAL',20.0,81.0,2.0,2.0,0.5,0.6,0.2,0.2,2,2,2,10.0,28.0,inputs-1000M,5.8,246.0,1,0.01,-0.27,-2.93,-0.08,535
0.3,0.7,.TRUE.,0.1,0.6,984.0,'LOGNORMAL',125.0,168.0,1.0,2.0,0.5,0.5,0.2,0.4,1,1,2,58.0,88.0,inputs,2.6,175.4,1,-0.03,0.31,-0.04,5.28,536
0.2,0.6,.TRUE.,0.2,0.2,2000.0,'LOGNORMAL',180.0,185.0,1.0,3.0,0.3,0.4,0.4,0.5,1,1,2,28.0,68.0,inputs-500M,11.4,-67.7,1,0.09,-4.4,-5.23,-0.03,537
0.5,0.5,.TRUE.,0.2,0.4,2239.0,'LOGNORMAL',173.0,188.0,1.0,3.0,0.3,0.6,0.2,0.5,1,1,2,57.0,86.0,inputs,15.0,-10.7,1,0.02,-1.46,0.01,4.28,538
0.5,0.7,.TRUE.,0.3,0.4,1658.0,'LOGNORMAL',173.0,179.0,1.0,3.0,0.2,0.3,0.5,0.7,1,1,2,35.0,100.0,inputs-1000M,2.2,118.9,0,-0.05,1.29,0.1,2.8,539
0.1,0.7,.TRUE.,0.4,0.5,2633.0,'LOGNORMAL',61.0,154.0,2.0,3.0,0.2,0.6,0.3,0.7,1,1,2,19.0,88.0,inputs-500M,8.0,-181.5,0,0.09,4.9,0.09,4.16,540
0.4,0.6,.TRUE.,0.6,0.7,400.0,'LOGNORMAL',25.0,159.0,1.0,2.0,0.4,0.5,0.5,0.6,1,1,2,50.0,98.0,inputs,6.8,1.0,1,0.05,-1.43,-4.74,-0.05,541
0.2,0.4,.TRUE.,0.5,0.7,2519.0,'LOGNORMAL',79.0,99.0,1.0,2.0,0.4,0.6,0.5,0.5,1,1,2,68.0,80.0,inputs-500M,7.4,338.4,0,-0.08,-3.09,-5.87,0.09,542
0.2,0.8,.TRUE.,0.3,0.4,1024.0,'LOGNORMAL',61.0,163.0,2.0,2.0,0.4,0.7,0.2,0.5,2,2,2,33.0,33.0,inputs-500M,7.0,-18.1,1,0.05,-4.38,-0.2,-0.09,543
0.1,0.7,.TRUE.,0.1,0.2,944.0,'LOGNORMAL',81.0,95.0,2.0,2.0,0.5,0.6,0.4,0.7,1,1,1,73.0,73.0,inputs-500M,0.8,-187.8,1,-0.03,-1.3,-0.15,-0.06,544
0.2,0.7,.TRUE.,0.2,0.3,1370.0,'LOGNORMAL',34.0,174.0,2.0,3.0,0.4,0.6,0.5,0.7,1,1,2,13.0,57.0,inputs,9.4,174.0,1,0.03,-4.52,-2.42,-0.0,545
0.4,0.7,.TRUE.,0.6,0.7,2855.0,'LOGNORMAL',71.0,152.0,1.0,2.0,0.4,0.5,0.6,0.7,1,1,2,38.0,48.0,inputs-500M,15.4,167.4,0,-0.08,-2.37,-6.08,-0.07,546
0.2,0.8,.TRUE.,0.5,0.6,57.0,'LOGNORMAL',86.0,91.0,1.0,3.0,0.3,0.7,0.5,0.6,1,1,1,13.0,32.0,inputs-500M,5.2,-35.2,1,-0.04,4.21,-5.13,0.01,547
0.3,0.5,.TRUE.,0.6,0.6,626.0,'LOGNORMAL',102.0,186.0,2.0,3.0,0.2,0.2,0.4,0.4,2,2,2,69.0,93.0,inputs-500M,15.5,-37.7,0,-0.01,0.93,0.02,3.85,548
0.4,0.7,.TRUE.,0.1,0.3,2604.0,'LOGNORMAL',89.0,155.0,2.0,3.0,0.2,0.7,0.2,0.4,1,1,2,72.0,96.0,inputs-1000M,17.1,-169.5,0,0.09,2.68,0.03,0.91,549
0.3,0.4,.TRUE.,0.3,0.4,1820.0,'LOGNORMAL',74.0,114.0,2.0,2.0,0.5,0.7,0.4,0.6,1,1,2,87.0,98.0,inputs-1000M,13.7,213.0,1,0.06,3.96,-4.6,0.03,550
0.4,0.5,.TRUE.,0.1,0.4,908.0,'LOGNORMAL',12.0,34.0,2.0,3.0,0.2,0.4,0.6,0.6,1,1,2,18.0,91.0,inputs-500M,18.1,-52.8,0,-0.03,-4.14,-0.96,0.01,551
0.2,0.8,.TRUE.,0.3,0.3,2473.0,'LOGNORMAL',107.0,140.0,2.0,2.0,0.2,0.3,0.2,0.2,1,1,2,41.0,71.0,inputs-1000M,2.4,7.7,1,0.07,1.47,0.03,4.01,552
0.5,0.5,.TRUE.,0.1,0.3,2074.0,'LOGNORMAL',68.0,170.0,1.0,3.0,0.4,0.7,0.6,0.6,1,1,2,3.0,52.0,inputs,13.8,-45.2,0,-0.1,-4.15,-0.07,6.24,553
0.5,0.7,.TRUE.,0.2,0.7,2566.0,'LOGNORMAL',172.0,193.0,2.0,3.0,0.7,0.7,0.3,0.5,1,1,2,67.0,70.0,inputs-1000M,4.9,320.2,0,0.1,-3.74,0.05,1.95,554
0.1,0.3,.TRUE.,0.1,0.5,597.0,'LOGNORMAL',56.0,90.0,1.0,3.0,0.2,0.6,0.5,0.5,1,1,2,69.0,96.0,inputs,8.9,97.7,0,0.07,0.39,0.05,6.22,555
0.1,0.6,.TRUE.,0.3,0.6,19.0,'LOGNORMAL',62.0,147.0,1.0,3.0,0.2,0.6,0.2,0.2,1,1,2,28.0,56.0,inputs,14.0,-204.2,0,-0.0,-1.34,-0.94,-0.09,556
